Unnamed: 0,day,day_id,id,mood,activity,circumplex.valence,circumplex.arousal,appCat.other,appCat.finance,appCat.social,appCat.travel,appCat.game,appCat.builtin,appCat.communication,call,appCat.unknown,appCat.office,appCat.weather,sms,appCat.entertainment,screen,appCat.utilities,target,wake_up,sleep,week_day,week_mood
823,2014-05-01,AS14.05_2014-05-01,AS14.05,6.8,0.025292275106005607,1.0,-0.2,0.06753766689695817,-0.24994440994036543,-0.33215591291585833,-0.38167579245765193,-0.22533758328546688,-0.6206770332859283,0.9508666515578881,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.5881766683347045,-0.131468801388216,-0.27350470871951965,7.0,0.0,19.0,3,7.1428571428571415
828,2014-05-02,AS14.05_2014-05-02,AS14.05,7.0,0.006817240295425037,1.0,-0.2,1.5089046750023736,-0.24994440994036543,-0.0699412085445072,-0.38167579245765193,-0.22533758328546688,2.1885682311153176,2.1561367637715896,0.0,0.9240899034741087,-0.21596061839931938,-0.21270503804382399,7.0,-0.2735847753526048,1.4388852932169816,0.10254169921685805,6.75,0.0,23.0,4,7.114285714285714
833,2014-05-03,AS14.05_2014-05-03,AS14.05,6.75,0.05447085148853847,1.0,0.25,-0.3051840940185054,-0.24994440994036543,-0.18549572988478222,-0.38167579245765193,-0.22533758328546688,-0.47422655962916194,0.06342218705690164,1.0,1.8626922457319264,-0.21596061839931938,-0.21270503804382399,5.0,-0.5102683640790735,-0.41738926018383155,-0.1926924434036792,7.0,11.0,23.0,5,6.964285714285714
837,2014-05-04,AS14.05_2014-05-04,AS14.05,7.0,0.07258033493084995,1.0,0.25,-0.09636013392931898,-0.24994440994036543,-0.6110952322439335,-0.38167579245765193,-0.22533758328546688,-0.7855407306777307,0.335996936754767,2.0,0.8300012699803883,-0.21596061839931938,-0.21270503804382399,0.0,-0.40020268173179413,-0.33022493118358626,-0.04056947608792126,6.333333333333333,9.0,22.0,6,6.9071428571428575
844,2014-03-24,AS14.06_2014-03-24,AS14.06,7.0,0.043431899641577044,0.0,-1.0,0.44382676552064293,-0.24994440994036543,-0.4658816555820109,-0.38167579245765193,-0.22533758328546688,-0.9193339198472602,-0.5356547655766375,3.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.4427168624039261,-0.6695475543726642,-0.27350470871951965,7.0,18.0,23.0,0,7.0
845,2014-03-25,AS14.06_2014-03-25,AS14.06,7.0,0.1377085877085877,0.6,-0.2,-0.05842465598265026,-0.24994440994036543,-0.08203009265812147,-0.38167579245765193,-0.22533758328546688,-0.8461714859583663,0.809017625459068,0.0,-0.25831629804055606,0.725232860897175,-0.21270503804382399,0.0,2.4633341733965475,0.42129973610080024,-0.27350470871951965,8.0,0.0,23.0,1,7.0
850,2014-03-26,AS14.06_2014-03-26,AS14.06,8.0,0.13556265296587805,1.5,0.5,-0.30076672662199727,-0.24994440994036543,1.3538256504976554,2.093431398917206,-0.22533758328546688,-0.7508455956620741,0.5010245480868063,2.0,-0.25831629804055606,-0.0946588192130377,-0.21270503804382399,0.0,1.363126238016876,0.45530277855867834,-0.27350470871951965,7.0,7.0,23.0,2,7.333333333333333
854,2014-03-27,AS14.06_2014-03-27,AS14.06,7.0,0.1323286052009456,0.25,0.25,-0.3211999539377063,-0.24994440994036543,0.05426461202486958,-0.38167579245765193,-0.22533758328546688,-0.4406349619788179,0.8951693055255612,1.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,1.8899425626700543,0.5126759791208925,-0.27350470871951965,7.6,7.0,23.0,3,7.25
858,2014-03-28,AS14.06_2014-03-28,AS14.06,7.6,0.17147079420003294,0.8,-0.2,0.878779749675792,-0.24994440994036543,1.5147436386268032,-0.03064047383747086,-0.22533758328546688,-0.9205142163608373,0.6728457986146621,0.0,-0.25831629804055606,-0.07232680860973564,-0.21270503804382399,1.0,1.2637221017428233,0.25393209088657953,-0.27350470871951965,7.8,0.0,23.0,4,7.32
863,2014-03-29,AS14.06_2014-03-29,AS14.06,7.8,0.11158088235294117,1.0,0.0,-0.10837202886871965,-0.24994440994036543,0.17024685433716305,-0.38167579245765193,-0.22533758328546688,-0.9303832497091594,-0.15626408217364143,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.14189681416666283,-0.3773028525610232,-0.27350470871951965,7.8,9.0,23.0,5,7.3999999999999995
868,2014-03-30,AS14.06_2014-03-30,AS14.06,7.8,0.21129785247432312,0.8,0.0,-0.37348839219479574,-0.24994440994036543,0.7070867617302208,-0.38167579245765193,5.82774248356199,0.9061072849419797,-0.8031664194939646,1.0,-0.25831629804055606,-0.21596061839931938,0.055845498882938875,4.0,1.4752769426284718,0.6728218870663657,-0.27350470871951965,7.0,0.0,22.0,6,7.457142857142856
873,2014-03-31,AS14.06_2014-03-31,AS14.06,7.0,0.16060545689131747,0.4,-0.2,-0.35065835985637567,-0.24994440994036543,1.1079500190666478,-0.38167579245765193,-0.22533758328546688,0.09920788803361995,-0.06900950558048743,1.0,-0.25831629804055606,-0.12242514498217144,-0.21270503804382399,0.0,1.5513733675098886,0.3742005053022782,-0.27350470871951965,7.75,6.0,23.0,0,7.457142857142856
878,2014-04-01,AS14.06_2014-04-01,AS14.06,7.75,0.22585362340247242,0.75,0.0,-0.3160301012433703,-0.24994440994036543,0.8072782575254672,-0.38167579245765193,2.3865785729349938,0.38456376300509987,0.5431174952296887,3.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.13036521467161463,0.5552344651279914,-0.27350470871951965,6.8,7.0,23.0,1,7.564285714285715
882,2014-04-02,AS14.06_2014-04-02,AS14.06,6.8,0.1625525210084034,0.4,-0.6,-0.30705137235015234,-0.24994440994036543,1.2169334556072007,-0.28462394819700526,-0.22533758328546688,-0.36690730163452007,1.0845622399606782,4.0,-0.25831629804055606,0.35160075289141923,-0.21270503804382399,0.0,0.8046800836618643,0.7250050390391946,-0.27350470871951965,7.2,9.0,23.0,2,7.392857142857143
887,2014-04-03,AS14.06_2014-04-03,AS14.06,7.2,0.20957389809629753,0.4,0.0,-0.3252689485111459,-0.24994440994036543,0.5776131850293431,0.3532324297339325,-0.19520992499229928,-0.4550457444114787,0.8223170875290333,2.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.697861498362031,0.29620143983314945,-0.27350470871951965,7.0,0.0,23.0,3,7.421428571428572
892,2014-04-04,AS14.06_2014-04-04,AS14.06,7.0,0.1495238095238096,0.2,-0.4,-0.3858393700153164,-0.24994440994036543,1.1888887987516061,2.0310728909016182,5.236658696454543,-0.10550352378296529,0.4243518385822233,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.7503027449606581,0.7588823150543736,-0.27350470871951965,7.0,7.0,23.0,4,7.335714285714286
897,2014-04-05,AS14.06_2014-04-05,AS14.06,7.0,0.29227390180878554,0.8,-0.4,-0.20073263172063108,-0.24994440994036543,0.75683525713363,0.14337459725006876,-0.22533758328546688,-0.42675052799140073,-0.39244294273025065,2.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.09627712498113045,-0.3375137295500979,-0.27350470871951965,7.0,10.0,22.0,5,7.221428571428572
902,2014-04-06,AS14.06_2014-04-06,AS14.06,7.0,0.020425724637681136,0.4,-1.0,-0.22331648059741607,-0.24994440994036543,1.153914930340075,-0.38167579245765193,-0.22533758328546688,-0.20453478750912746,-0.639486118315529,1.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.123864864236951,-0.08619923883647555,-0.27350470871951965,6.2,3.0,22.0,6,7.107142857142857
907,2014-04-07,AS14.06_2014-04-07,AS14.06,6.2,0.19494720965309198,0.0,-0.6,-0.37782679508474165,-0.24994440994036543,0.8407228741156422,-0.21738257684798926,-0.22533758328546688,-0.5610670749900079,0.5925848663588311,3.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.07324748771762259,0.10344134892882467,-0.27350470871951965,6.6,7.0,23.0,0,6.992857142857143
912,2014-04-08,AS14.06_2014-04-08,AS14.06,6.6,0.1749485596707819,0.0,-0.2,-0.2951509567141336,-0.24994440994036543,0.3385942700742689,-0.36408344567683676,1.9002774999111938,0.466728696181021,0.8399705272819383,4.0,-0.25831629804055606,0.37137024089619897,-0.21270503804382399,1.0,0.9828792173958479,0.4943698944636802,-0.27350470871951965,7.4,0.0,23.0,1,6.828571428571429
917,2014-04-09,AS14.06_2014-04-09,AS14.06,7.4,0.10309597523219816,0.8,0.4,-0.2973991226656687,-0.24994440994036543,1.0087830754047018,0.7046450405793382,-0.22533758328546688,0.13920040115159793,0.9675770212751192,1.0,-0.25831629804055606,1.3943401376537579,-0.15704947297174124,0.0,2.1049893257864416,0.8307704386745834,-0.27350470871951965,7.6,8.0,23.0,2,6.914285714285714
922,2014-04-10,AS14.06_2014-04-10,AS14.06,7.6,0.22428424516659812,0.8,-0.2,-0.31210510077013215,-0.24994440994036543,1.1626693054530168,3.526343399130745,-0.19488955999494167,-0.18881212145157855,0.6268575475636884,1.0,-0.25831629804055606,-0.21596061839931938,1.2319078317219154,4.0,0.2890534484141132,0.3842356864519379,-0.27350470871951965,7.8,0.0,23.0,3,6.971428571428571
927,2014-04-11,AS14.06_2014-04-11,AS14.06,7.8,0.20591670956453667,1.0,-0.2,-0.2934555423085337,-0.24994440994036543,1.3757560712447863,0.06019482294476807,-0.22533758328546688,-0.9144263187185946,0.3571408710245077,0.0,-0.25831629804055606,0.09037298496991422,-0.21270503804382399,0.0,1.4605364568899593,0.23051785124998883,-0.27350470871951965,8.2,0.0,23.0,4,7.0857142857142845
932,2014-04-12,AS14.06_2014-04-12,AS14.06,8.2,0.23391223155929042,1.0,0.4,-0.15748795195039894,-0.24994440994036543,0.09640007061505722,-0.07068609513803967,1.0149788639320674,-0.7058438004657812,-0.7387981219794918,0.0,-0.25831629804055606,-0.21596061839931938,0.676070673896755,0.0,0.9588490211584179,-0.3148478200117571,-0.27350470871951965,6.5,10.0,23.0,5,7.257142857142857
937,2014-04-13,AS14.06_2014-04-13,AS14.06,6.5,0.34474153297682714,0.25,-1.5,-0.32126033856037145,-0.24994440994036543,0.7586689882909993,1.3950591029078236,-0.22533758328546688,0.10836515473439624,0.8555787709039773,2.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.061838461801450216,0.40671023074142937,-0.27350470871951965,7.25,10.0,23.0,6,7.185714285714285
941,2014-04-14,AS14.06_2014-04-14,AS14.06,7.25,0.17874293785310738,0.75,-0.25,-0.40058250788757377,-0.24994440994036543,-0.1962157750787009,-0.38167579245765193,-0.22533758328546688,0.13542026231757406,-0.09727304736048928,2.0,-0.25831629804055606,-0.11592707706655532,-0.21270503804382399,0.0,-0.08402814358025107,-0.26107295340868136,-0.27350470871951965,7.0,6.0,23.0,0,7.335714285714286
945,2014-04-15,AS14.06_2014-04-15,AS14.06,7.0,0.20056360708534618,0.6,-0.4,-0.30575542544833767,-0.24994440994036543,1.0823665053335405,-0.30182145427700413,-0.22533758328546688,0.13397878532548568,0.7272209535049363,5.0,-0.25831629804055606,0.027533405597664196,0.45361421966127036,1.0,0.4392516141336544,0.21456058646559506,-0.27350470871951965,7.6,0.0,23.0,1,7.392857142857143
950,2014-04-16,AS14.06_2014-04-16,AS14.06,7.6,0.14506508485747238,0.4,0.0,-0.2737701553196783,-0.24994440994036543,1.6307212676158238,-0.027938008596328185,-0.22533758328546688,0.3142222247877844,2.010314338480625,1.0,-0.25831629804055606,-0.1530870533162136,-0.21270503804382399,0.0,1.8702093162399194,2.1343468587124876,-0.27350470871951965,6.8,0.0,23.0,2,7.421428571428571
955,2014-04-17,AS14.06_2014-04-17,AS14.06,6.8,0.151670692431562,0.6,0.2,4.63802233582459,-0.24994440994036543,1.0823520063175398,-0.2180362575637851,-0.22533758328546688,-0.34266437011958634,1.1073309566964447,1.0,-0.25831629804055606,0.796786376532835,-0.21270503804382399,0.0,2.704192001867472,1.3829174570020575,-0.27350470871951965,6.25,7.0,23.0,3,7.307142857142857
960,2014-04-18,AS14.06_2014-04-18,AS14.06,6.25,0.14621547543748678,0.5,-1.0,-0.3108091538683175,-0.24994440994036543,-0.056504574989016496,1.0745405833418442,0.031444973502788354,-0.2502563243294092,0.6177401506553508,3.0,-0.25831629804055606,-0.18173021042542525,-0.21270503804382399,0.0,1.3945872102818109,0.2797569878781057,-0.27350470871951965,6.8,8.0,23.0,4,7.0857142857142845
964,2014-04-19,AS14.06_2014-04-19,AS14.06,6.8,0.09826388888888893,0.6,0.2,-0.29220140014548723,-0.24994440994036543,-0.5340118727227784,0.12820394010092687,-0.22533758328546688,-0.36768785245388724,0.41338147796763874,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.5634090264323176,-0.0998968901609608,-0.27350470871951965,8.2,0.0,21.0,5,6.885714285714285
969,2014-04-20,AS14.06_2014-04-20,AS14.06,8.2,0.029657567049808403,0.8,0.6,-0.3348282987761446,-0.24994440994036543,1.2487525996334703,-0.38167579245765193,-0.22533758328546688,-0.8579066637943711,-0.47302984330052644,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.6093109803659492,-0.044858720706194975,-0.27350470871951965,7.0,0.0,23.0,6,7.128571428571429
974,2014-04-21,AS14.06_2014-04-21,AS14.06,7.0,0.07823937267214573,0.6,0.2,-0.29721796879767315,-0.24994440994036543,0.8263975816275505,0.24598492115442933,-0.22533758328546688,-0.9267037949527294,0.3745512710563657,1.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,1.875461726451034,0.2989797862747397,-0.27350470871951965,6.6,10.0,23.0,0,7.092857142857142
979,2014-04-22,AS14.06_2014-04-22,AS14.06,6.6,0.14449779911964783,0.6,-0.4,-0.24309941197673066,-0.24994440994036543,0.3054633594666529,0.6315293170259552,-0.22533758328546688,0.672056679418163,2.3562774813218827,6.0,-0.25831629804055606,-0.06653904205100433,-0.21270503804382399,1.0,3.5988144346168705,1.9567152711759082,-0.27350470871951965,7.0,7.0,23.0,1,7.035714285714286
984,2014-04-23,AS14.06_2014-04-23,AS14.06,7.0,0.13372735533587954,0.8,0.0,0.06292056574855745,-0.24994440994036543,0.7754935135878924,0.46005000066143575,-0.22533758328546688,-0.6080386893677439,1.6054848677728788,4.0,-0.25831629804055606,0.1336673820290323,1.2564471275431714,0.0,1.7171248420337597,0.8445681599964182,-0.27350470871951965,7.75,0.0,23.0,2,6.95
989,2014-04-24,AS14.06_2014-04-24,AS14.06,7.75,0.23571051267413404,0.75,-0.25,-0.0064520757518095615,-0.24994440994036543,-0.026965466072465017,0.5311476495217576,-0.22533758328546688,0.10175415150824012,0.8379389334056241,5.0,-0.25831629804055606,-0.2023119569196571,0.622791662248803,3.0,0.44114155886217427,0.3078291719055902,-0.27350470871951965,6.4,0.0,22.0,3,7.085714285714286
993,2014-04-25,AS14.06_2014-04-25,AS14.06,6.4,0.26499999999999996,0.4,-1.0,-0.354588005300588,-0.24994440994036543,1.2776188223983562,0.7387680513676624,-0.22533758328546688,-0.15653440117023323,0.43370796189816985,3.0,-0.25831629804055606,-0.013137294583391303,-0.21270503804382399,0.0,1.1855826067553255,0.5151532805231251,-0.27350470871951965,7.5,0.0,23.0,4,7.107142857142857
998,2014-04-26,AS14.06_2014-04-26,AS14.06,7.5,0.20659722222222224,1.0,0.0,-0.2733567529029704,-0.24994440994036543,-0.1889952651103883,2.1784601855573977,-0.22533758328546688,-0.2700861032551488,0.2710857218059641,10.0,-0.25831629804055606,0.24744814340294027,-0.21270503804382399,1.0,0.46217007817783734,0.14109871435883453,-0.27350470871951965,7.2,1.0,23.0,5,7.207142857142856
1002,2014-04-27,AS14.06_2014-04-27,AS14.06,7.2,0.05971583946078428,1.0,-0.6,-0.33556220419007554,-0.24994440994036543,-0.19168483257850474,0.34939370069821846,-0.22533758328546688,-0.962692869896277,-0.8132830963170747,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.31135744982410635,-0.8362441680721437,-0.27350470871951965,6.75,0.0,23.0,6,7.064285714285715
1007,2014-04-28,AS14.06_2014-04-28,AS14.06,6.75,0.17232443482443488,0.5,-0.25,-0.4439154421063166,-0.24994440994036543,0.37872556922546075,-0.38167579245765193,-0.22533758328546688,-0.9125870897764073,0.9492999633103715,0.0,-0.25831629804055606,-0.10896340491221564,-0.21270503804382399,0.0,0.48565909157402637,0.17379479102731454,-0.27350470871951965,7.25,6.0,23.0,0,7.028571428571429
1011,2014-04-29,AS14.06_2014-04-29,AS14.06,7.25,0.1751971158833905,1.0,0.0,-0.3925234832472567,-0.24994440994036543,1.44507362492577,-0.38167579245765193,-0.22533758328546688,0.05586688168160004,0.9818088658950388,2.0,-0.25831629804055606,-0.21581108127155418,-0.21270503804382399,0.0,1.5001073762842483,0.588531587530607,-0.27350470871951965,6.8,0.0,23.0,1,7.121428571428572
1015,2014-04-30,AS14.06_2014-04-30,AS14.06,6.8,0.10888427751577055,0.6,-0.6,-0.38219306780053314,-0.24994440994036543,0.39926935680598646,-0.10183463931354783,-0.22533758328546688,-0.17634922701514194,0.7527596722212732,1.0,-0.25831629804055606,0.09727548284471359,-0.21270503804382399,0.0,1.838358188903392,0.6109071062171391,-0.27350470871951965,8.0,0.0,23.0,2,7.092857142857142
1020,2014-05-01,AS14.06_2014-05-01,AS14.06,8.0,0.3267268445839875,1.0,0.0,-0.37906235736389116,-0.24994440994036543,0.13667833706480081,0.8320250377815747,-0.22533758328546688,-0.6729868975202565,-0.5140971352908114,2.0,-0.25831629804055606,-0.1784573864700182,-0.21270503804382399,0.0,1.07528618753775,-0.5088741383011883,-0.27350470871951965,7.2,0.0,19.0,3,7.128571428571428
1025,2014-05-02,AS14.06_2014-05-02,AS14.06,7.2,0.18526365348399243,0.9375615090213231,-0.6197248525996069,-0.40614718311472076,-0.24994440994036543,0.7067062274038238,0.7737728730544764,-0.22533758328546688,-0.049575013987585737,0.01924692221979805,4.0,-0.25831629804055606,-0.21596061839931938,0.17975788904342505,0.0,-0.27648891350647364,0.23539620046304202,-0.27350470871951965,6.25,0.0,23.0,4,7.242857142857143
1030,2014-05-03,AS14.06_2014-05-03,AS14.06,6.25,0.2202587145969499,0.0,-0.75,-0.22719038638993744,-0.24994440994036543,-0.33256320345623963,-0.38167579245765193,-0.22533758328546688,-0.9586964098262343,-0.5868609386327507,0.0,-0.25831629804055606,0.20448000916803727,-0.21270503804382399,0.0,-0.43681852543994526,-0.8913370731969038,-0.27350470871951965,7.6,0.0,22.0,5,7.064285714285715
1034,2014-05-04,AS14.06_2014-05-04,AS14.06,7.6,0.16709055715309384,0.7375615090213231,-0.8,0.04937118541668127,-0.24994440994036543,0.28442858248065145,-0.36406151008234694,-0.22533758328546688,-0.5978127758235936,-0.30613469441807706,0.0,0.6710709741861406,-0.21596061839931938,-0.21270503804382399,0.0,-0.3972429569682629,-0.38229171760807223,-0.27350470871951965,7.0,11.0,23.0,6,7.121428571428572
1042,2014-05-07,AS14.06_2014-05-07,AS14.06,6.75,0.11738523290247421,0.25,-0.5,2.3198283526572494,-0.24994440994036543,0.6949745463207703,-0.275362740203414,-0.22533758328546688,0.4093569678946065,0.9513558469269573,2.0,-0.25831629804055606,0.4205713545020434,0.23088142200437495,3.0,1.5182904904675725,0.7472136358282663,-0.27350470871951965,7.0,7.0,23.0,2,7.121428571428572
1047,2014-03-19,AS14.07_2014-03-19,AS14.07,6.8,0.11987814702814241,1.4,-1.0,-0.15758549634085814,-0.24994440994036543,-0.037921449799484766,0.2586549205317346,-0.22533758328546688,0.8363023161356262,1.4790406795909534,0.0,2.2645563083337312,-0.21596061839931938,-0.21270503804382399,2.0,0.922347356000643,1.2145599773413214,-0.27350470871951965,5.25,7.0,23.0,2,6.8
1052,2014-03-20,AS14.07_2014-03-20,AS14.07,5.25,0.11987814702814241,-0.25,-0.75,-0.17355955152129085,-0.24994440994036543,0.057148598116630776,-0.38167579245765193,-0.22533758328546688,0.5262541725973976,1.9495568360753026,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,0.25304007203821444,1.0499464441659103,-0.27350470871951965,7.0,7.0,23.0,3,6.025
1056,2014-03-21,AS14.07_2014-03-21,AS14.07,7.0,0.11987814702814241,1.0,0.3333333333333333,-0.16035389904150887,-0.24994440994036543,0.5670407661801583,0.34046152662197415,-0.22533758328546688,-0.0675805170519688,0.6875792681104506,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.13829941659794842,2.5564760754071703,0.0044894839669716,6.0,7.0,23.0,4,6.3500000000000005
1059,2014-03-22,AS14.07_2014-03-22,AS14.07,6.0,0.11987814702814241,0.0,-0.4,1.0819157181947918,-0.24994440994036543,0.18873969019978187,2.3130944421380084,-0.22533758328546688,-0.4391436413839603,1.9750172583494439,0.0,0.8731202832912452,-0.21596061839931938,-0.21270503804382399,0.0,0.800498956151287,1.108637265153353,-0.27350470871951965,7.75,7.0,23.0,5,6.2625
1064,2014-03-23,AS14.07_2014-03-23,AS14.07,7.75,0.11987814702814241,1.5,0.0,-0.05324551334636577,-0.24994440994036543,-0.15333691239539013,-0.38167579245765193,-0.22533758328546688,-0.2836774568582824,2.2120153112663425,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,-0.01936623328755386,0.9379163412094128,-0.27350470871951965,8.0,7.0,23.0,6,6.56
1068,2014-03-24,AS14.07_2014-03-24,AS14.07,8.0,0.11987814702814241,1.0,0.5,0.2965672507241155,-0.24994440994036543,-0.3067233207583937,-0.12627966581297478,-0.22533758328546688,0.48521295007715354,0.41732647526421585,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,9.0,-0.14463642658342019,-0.04094638968313953,-0.27350470871951965,7.666666666666667,7.0,23.0,0,6.8
1070,2014-03-25,AS14.07_2014-03-25,AS14.07,7.666666666666667,0.13434490180252895,1.3333333333333333,-0.5,0.9954567755778825,-0.24994440994036543,0.3270523942915875,0.19274723332769816,-0.22533758328546688,0.16080486458108878,2.035726834026071,4.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.8823167476929189,1.421303513303463,-0.27350470871951965,6.6,14.0,23.0,1,6.923809523809523
1076,2014-03-26,AS14.07_2014-03-26,AS14.07,6.6,0.10329373128561768,0.6,0.2,-0.09698256003986798,-0.24994440994036543,-0.2163680892272096,0.5121601989313915,-0.22533758328546688,1.4116071480194765,1.0315471093674697,8.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,4.0,0.24852287340018156,0.726268550391215,-0.27350470871951965,6.8,8.0,23.0,2,6.895238095238095
1081,2014-03-27,AS14.07_2014-03-27,AS14.07,6.8,0.08970024791525805,0.4,0.2,-0.29969373832694635,-0.24994440994036543,0.38262026748070327,-0.1545634213481158,-0.22533758328546688,0.9763379181159831,1.108960881747188,2.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,8.0,-0.40839803584314527,0.8347423103887329,-0.27350470871951965,8.25,0.0,22.0,3,7.116666666666666
1086,2014-03-28,AS14.07_2014-03-28,AS14.07,8.25,0.09809984248895876,1.5,0.25,0.49687233404653447,-0.24994440994036543,0.41754048847203323,2.457198136579264,-0.22533758328546688,1.684328414315829,1.234102310579278,1.0,2.758066813122725,-0.21596061839931938,-0.21270503804382399,0.0,1.3490412547507973,1.518990211670009,-0.14682313446242362,7.0,8.0,22.0,4,7.295238095238095
1090,2014-03-29,AS14.07_2014-03-29,AS14.07,7.0,0.04187585355184262,1.0,0.2,1.17867046358834,-0.24994440994036543,0.3169320811231494,0.9684688226269941,-0.22533758328546688,0.7747973040624169,-0.13127965533030178,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,5.0,2.4611194122224536,1.0156507132682584,-0.27350470871951965,6.2,9.0,23.0,5,7.438095238095237
1095,2014-03-30,AS14.07_2014-03-30,AS14.07,6.2,0.0625734602553756,0.0,0.2,-0.2497788802376967,-0.24994440994036543,0.17245927236962258,0.7855171903443124,-0.22533758328546688,0.5645108792217843,0.7888768574625433,2.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,-0.046335178209397386,0.6323074151165904,-0.27350470871951965,4.333333333333333,9.0,22.0,6,7.216666666666667
1100,2014-03-31,AS14.07_2014-03-31,AS14.07,4.333333333333333,0.051366076733723814,0.0,-1.0,-0.35594898179604206,-0.24994440994036543,0.4025518011582935,0.5302131931964923,-0.22533758328546688,0.6987439412129035,0.5337835761564603,5.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,1.1417147375537413,1.561484352064529,-0.27350470871951965,6.6,0.0,22.0,0,6.692857142857143
1103,2014-04-01,AS14.07_2014-04-01,AS14.07,6.6,0.08076225802411184,0.8,-1.0,-0.3224355162168558,-0.24994440994036543,0.04270296485673264,-0.38167579245765193,-0.22533758328546688,0.29618906155101443,1.574025223128133,3.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,8.0,2.864656173488051,1.8774152987795756,-0.27350470871951965,5.5,0.0,23.0,1,6.540476190476191
1108,2014-04-02,AS14.07_2014-04-02,AS14.07,5.5,0.1561874532182019,0.25,-1.25,-0.09194741150378508,-0.24994440994036543,-0.03459787990443179,2.7396057542786743,-0.22533758328546688,2.9423590170278207,0.562994903601859,13.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,4.0,0.6575165616482925,1.5912585580559275,-0.27350470871951965,6.2,8.0,23.0,2,6.383333333333334
1112,2014-04-03,AS14.07_2014-04-03,AS14.07,6.2,0.09026347679477341,0.2,-0.4,-0.36895954549490567,-0.24994440994036543,-0.1921718677068895,0.7825295623748025,-0.22533758328546688,0.08855058113465161,0.5969473037116055,5.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,0.0,0.7577942105367883,0.4930157145565642,-0.27350470871951965,6.5,9.0,23.0,3,6.297619047619048
1117,2014-04-04,AS14.07_2014-04-04,AS14.07,6.5,0.04963037634408607,0.0,-0.75,0.49583186054830336,-0.24994440994036543,0.16616313951496947,-0.15718691844909521,-0.22533758328546688,-0.11768729404389383,1.2863304535876876,7.0,1.2308469289199555,-0.21596061839931938,-0.21270503804382399,2.0,1.033232749179861,0.9005084203741042,0.9772449261503788,6.0,7.0,22.0,4,6.047619047619048
1121,2014-04-05,AS14.07_2014-04-05,AS14.07,6.0,0.2313065813088305,0.6666666666666666,0.0,-0.02553826148498717,-0.24994440994036543,0.1240388847098731,0.27331228476981534,-0.22533758328546688,1.0150085788885193,-0.40097301371882166,9.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,5.0,-0.29640884704075743,-0.07016655600607048,-0.27350470871951965,6.75,8.0,23.0,5,5.904761904761904
1124,2014-04-06,AS14.07_2014-04-06,AS14.07,6.75,0.05631576348488113,1.0,-0.75,-0.06797007133472617,-0.24994440994036543,0.39351390649991913,-0.38167579245765193,-0.22533758328546688,-0.08254855096359051,0.25946468078876445,2.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,3.0,0.8277626149847366,0.40601475637338585,-0.2645819660367128,5.4,0.0,23.0,6,5.983333333333333
1128,2014-04-07,AS14.07_2014-04-07,AS14.07,5.4,0.0805241620390383,0.2,-0.6,0.5044761515313755,-0.24994440994036543,1.5690669679451208,-0.38167579245765193,-0.22533758328546688,0.988287423443896,1.1597912507820398,0.0,-0.25831629804055606,-0.21596061839931938,-0.21270503804382399,1.0,3.0126160504848998,2.3278993602013296,-0.27350470871951965,6.8,0.0,23.0,0,6.135714285714285
